recording_filename,segment_onset,segment_offset,child_id,duration_its,voc_dur_chi,voc_chi,avg_voc_dur_chi,wc_fem,wc_mal,wc_adu,5s_CTC,CVC,speechlike_pitch,nonspeechlike_pitch
20191004_125707_025480_2.wav,12389000,12509000,4001,120000,25220.0,22,1146.3636363636365,24.250000000000004,6.21,30.46,5,17.0,"[353.48939513532434, 304.8079970405205, 278.41453182518677, 307.2558639264028, 266.5121253191294, 377.97077446341564, 539.3333924847772, 402.9551993835978, 297.2164539473468, 261.5870781205334, 329.92597076255583, 351.35762112550793, 343.6573132028786, 321.23361329328844, 270.6311605292434, 299.8412679621267]","[335.2266838085189, 263.1065489087139, 332.306390912557, 216.65376268953838, 334.2109549424618, 355.37239990080366]"
20191004_125707_025480_2.wav,12906000,13026000,4001,120000,13570.0,12,1130.8333333333333,129.54,10.33,139.87,4,9.0,"[268.21471232163253, 220.7997752892028, 483.0221522703821, 274.30208633257524, 365.9571710780041, 291.008963958962, 283.02361048272047, 225.86734041077966]","[369.54749737267025, 515.820571663445, 496.50632642006474, 328.5080607877049]"
20191004_125707_025480_2.wav,13335000,13455000,4001,120000,4900.0,7,700.0,55.83999999999999,0.0,55.83999999999999,3,4.0,"[311.6494510304717, 222.26191200310163, 230.55367795684785, 286.63607445054345]","[269.6482758339417, 275.0619170471719, 247.28796370741912]"
20191004_125707_025480_2.wav,15937000,16057000,4001,120000,6720.0,7,960.0,123.28,5.33,128.61,1,1.0,[350.93722407759395],"[413.28834681967646, 460.2968783173406, 400.67890058298957, 548.4782885499033, 597.855295593454, 326.8670083503331]"
20200312_145204_022874.wav,819000,939000,3931,120000,2460.0,3,820.0,63.63000000000001,68.49,132.12,0,0.0,[],"[226.79652076982893, 314.2357694474181, 257.56430453469636]"
20200312_145204_022874.wav,1502000,1622000,3931,120000,8350.0,7,1192.857142857143,21.930000000000003,7.7,29.630000000000003,2,7.0,"[483.3587359153191, 307.5845799443617, 347.4894544071275, 329.095459156447, 337.25908306182225]","[325.6718281179008, 374.2760468490098]"
20200312_145204_022874.wav,2968000,3088000,3931,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20200312_145204_022874.wav,3478000,3598000,3931,120000,7930.0,11,720.9090909090909,25.84,6.56,32.39999999999999,3,11.0,"[287.44787363288185, 389.73246073844564, 266.79547639716634, 274.0515015484629, 329.9855996763413, 303.2985327066016, 271.1113714823529, 357.3310137155707, 283.44651077488675, 237.34495202980438, 433.0592416436995]",[]
20200312_145204_022874.wav,4812000,4932000,3931,120000,12180.0,10,1218.0,155.78,0.0,155.78,5,10.0,"[260.97008050801116, 229.4845980362853, 303.80405686337144, 242.02261095082423, 329.6036025070231, 372.2496331775564, 365.0005368473798]","[380.3815015573095, 372.27791548947107, 416.86157709989874]"
20200312_145204_022874.wav,5911000,6031000,3931,120000,10010.0,13,770.0,262.90000000000003,2.28,265.18000000000006,10,14.0,"[413.448037859672, 352.25413668602897, 297.2782988054813, 295.8292680673574, 261.6060677079754, 278.72189007682806, 363.2407875179433, 311.67335223402915, 391.9180519022028, 412.17318614773575, 269.01443664780817]","[517.3375355538216, 384.3016112445423]"
20200312_145204_022874.wav,7554000,7674000,3931,120000,4470.0,3,1490.0,12.61,0.0,12.61,0,1.0,[242.42636173083582],"[379.6477260936491, 223.47987429032136]"
20200312_145204_022874.wav,8102000,8222000,3931,120000,2030.0,2,1015.0,0.0,0.0,0.0,0,1.0,[448.65197696213494],[432.1891495785544]
20200312_145204_022874.wav,8264000,8384000,3931,120000,1210.0,2,605.0,8.94,0.0,8.94,0,2.0,"[278.0259638553097, 452.2623316876575]",[]
20200312_145204_022874.wav,8801000,8921000,3931,120000,7720.0,9,857.7777777777778,0.0,0.0,0.0,0,5.0,"[347.37991340023063, 331.69605696834213, 344.3280474135592, 390.5499941018275, 424.6295846141443]","[536.2708828346636, 496.08351890508123, 432.1014385271323, 376.7891373559466]"
20200312_145204_022874.wav,9252000,9372000,3931,120000,3150.0,2,1575.0,63.7,99.14,162.84,2,2.0,[413.27313954145757],[509.829733125883]
20200312_145204_022874.wav,11687000,11807000,3931,120000,4690.0,5,938.0,136.58999999999995,33.54,170.13,2,3.0,"[383.22468096133747, 393.2947442715678, 407.60636426196226]","[243.53087055045899, 328.2211423012524]"
20200312_145204_022874.wav,14785000,14905000,3931,120000,3490.0,4,872.5,39.39,48.99,88.37999999999998,2,2.0,"[293.73777164187055, 283.0050522779068]","[234.3153191147465, 320.93860911378465]"
20200312_145204_022874.wav,18186000,18306000,3931,120000,2570.0,4,642.5,16.89,3.8,20.69,0,1.0,[474.2211685163634],"[244.39816649149367, 576.9840773624527, 216.98920204670725]"
20200312_145204_022874.wav,18710000,18830000,3931,120000,3530.0,5,706.0,64.34,0.0,64.34,2,4.0,"[390.0187270144303, 388.2900837187726, 316.53917384700753, 313.5159426751439]",[482.5080780129847]
20200414_125938_024878_2.wav,1639000,1759000,4011,120000,18600.0,11,1690.909090909091,4.59,11.65,16.24,0,3.0,"[496.5633252158499, 336.0417016069623, 354.02275950012177]","[374.5864468488694, 454.3898890179589, 431.701983207912, 523.8683291365122, 404.6676109072562, 438.09967118617294, 488.6183885881564, 502.4134978563801]"
20200414_125938_024878_2.wav,1859000,1979000,4011,120000,0.0,0,,13.52,0.0,13.52,0,0.0,[],[]
20200414_125938_024878_2.wav,2072000,2192000,4011,120000,600.0,1,600.0,0.0,0.0,0.0,0,1.0,[nan],[]
20200414_125938_024878_2.wav,2202000,2322000,4011,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20200414_125938_024878_2.wav,5817000,5937000,4011,120000,0.0,0,,20.04,0.0,20.04,0,0.0,[],[]
20200414_125938_024878_2.wav,6620000,6740000,4011,120000,7650.0,6,1275.0,8.809999999999999,6.01,14.82,0,2.0,"[600.6359514010383, 517.152293033434]","[534.1504147108606, 390.9823406147303, 439.30565702775647, 524.8689308631252]"
20200414_125938_024878_2.wav,6837000,6957000,4011,120000,6660.0,8,832.5,7.85,87.16,95.01,3,3.0,"[408.9436539062169, 460.28298909423023, 273.15663311239916]","[224.72408451314067, 371.8349463401947, 465.70428300533587, 315.865093272457, 354.33048521634197]"
20200414_125938_024878_2.wav,7296000,7416000,4011,120000,1380.0,2,690.0,7.34,4.84,12.18,0,1.0,[488.2726431240856],[483.7681614101792]
20200414_125938_024878_2.wav,9384000,9504000,4011,120000,660.0,1,660.0,0.0,0.0,0.0,0,2.0,[531.8236872139485],[]
20200414_125938_024878_2.wav,14868000,14988000,4011,120000,0.0,0,,18.64,8.93,27.57,0,0.0,[],[]
20200414_125938_024878_2.wav,15408000,15528000,4011,120000,0.0,0,,69.98,4.5,74.47999999999999,0,0.0,[],[]
20200414_125938_024878_2.wav,16289000,16409000,4011,120000,7070.0,9,785.5555555555555,48.58,25.3,73.88,2,7.0,"[483.871387567501, 346.517212444367, 327.93180835269, 639.3300094587811, 347.11055529072274, 497.1782982614729, 229.7118490334088]","[615.713836956141, 414.7860529147969]"
20200414_125938_024878_2.wav,16567000,16687000,4011,120000,0.0,0,,35.87,9.59,45.46,0,0.0,[],[]
20200414_125938_024878_2.wav,18264000,18384000,4011,120000,0.0,0,,7.0,6.96,13.96,0,0.0,[],[]
20200414_125938_024878_2.wav,28611000,28731000,4011,120000,0.0,0,,45.69,53.86,99.55,0,0.0,[],[]
20200414_130512_024879_2.wav,1639000,1759000,3941,120000,9330.0,10,933.0,20.25,42.17,62.42,3,7.0,"[255.62823636670907, 325.7394103668403, 336.00247176121485, 347.12475958588453, 318.3542372645433, 341.103535145902, 333.04506426097333]","[316.9960439873532, 390.8776318778406, 220.96854994895236]"
20200414_130512_024879_2.wav,2072000,2192000,3941,120000,9370.0,12,780.8333333333334,7.48,0.0,7.48,0,13.0,"[373.85233226552265, 336.11352034452585, 254.03196406000592, 397.41420643081733, 287.1023061615627, 369.23149256041813, 408.0530660084168, 274.0693761876001, 408.64562669368485, 402.55111797914213, 393.0294788287811, 316.1474779955954]",[]
20200414_130512_024879_2.wav,2202000,2322000,3941,120000,7680.0,7,1097.142857142857,45.18,0.0,45.17999999999999,3,7.0,"[331.3814145031659, 402.09159121579626, 345.6392982045855, 348.6096198830912, 252.21616605097486]","[295.66905542937513, 280.7922841133546]"
20200414_130512_024879_2.wav,5817000,5937000,3941,120000,7130.0,8,891.25,44.03,0.0,44.03,1,4.0,"[559.8366539661959, 350.9843941364628, 452.32606784594606]","[672.6972375528836, 536.3175177172238, 615.5909259243625, 725.3686675602694, 722.7024827271078]"
20200414_130512_024879_2.wav,6620000,6740000,3941,120000,30460.0,23,1324.3478260869565,7.93,0.0,7.93,1,13.0,"[330.1512459053887, 355.7760046655247, 327.93105101179657, 323.5447711002666, 446.7289745795798, 303.1862392424594, 438.1946990572865, 450.4895461040311, 313.6360642462539, 547.5967093024097]","[292.4492380011869, 386.8685617406407, 603.3634044601606, 571.295254896121, 605.1506661197768, 548.4806397047817, 560.6981722152393, 489.3970307762775, 602.591024339892, 437.4255455824906, 639.2154579459531, 520.9022162086411, 352.228738528851]"
20200414_130512_024879_2.wav,6837000,6957000,3941,120000,21070.0,20,1053.5,164.89999999999998,11.88,176.78000000000003,9,19.0,"[442.2431317666643, 417.8694123093237, 461.0264009616866, 423.35583525012424, 393.6109681798464, 571.7114718646051, 362.31846863445844, 421.3268912530009, 447.2365269904231, 331.08197229030014, 354.0840523568473, 450.830811338065, 466.6672193964977, 437.7017412744237, 365.4773931149739]","[587.1992045847525, 586.7517096163456, 475.0236121354817, 530.5734962019334, 507.8828405834756]"
20200414_130512_024879_2.wav,7296000,7416000,3941,120000,600.0,1,600.0,11.3,4.64,15.94,0,0.0,[],[446.1380052188748]
20200414_130512_024879_2.wav,9384000,9504000,3941,120000,17940.0,19,944.2105263157896,110.79999999999998,11.45,122.25,3,6.0,"[341.7433779456227, 696.8010034394503, 348.21667541733154, 334.09805742403375, 321.72977781831514, 432.821215379571]","[279.57866490631164, 220.1163364208347, 243.16171106040883, 250.6256489519057, 221.43526465241982, 267.38954303355285, 565.3041783765053, 718.3379356960121, 333.9570047109462, 447.3733960451291, 480.84434741896814, 241.03933352093028, 449.1378152121971]"
20200414_130512_024879_2.wav,14868000,14988000,3941,120000,0.0,0,,129.44,7.54,136.98,0,0.0,[],[]
20200414_130512_024879_2.wav,16289000,16409000,3941,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20200414_130512_024879_2.wav,18264000,18384000,3941,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20200414_130512_024879_2.wav,28611000,28731000,3941,120000,7220.0,6,1203.3333333333333,70.4,4.93,75.33,1,6.0,"[379.408236605016, 359.0301517432767, 319.5349571610738, 365.7332372443621, 358.00830306479173, 364.75511224619436]",[]
20200414_130512_024879_2.wav,36581000,36701000,3941,120000,9060.0,8,1132.5,88.71000000000001,38.52,127.23,2,7.0,"[341.478593049772, 304.6254272452647, 357.7053604088015, 331.53054675829344, 354.1437019011242, 441.36178672598857]","[359.3818013991765, 423.729192656321]"
20200414_130512_024879_2.wav,39778000,39898000,3941,120000,0.0,0,,9.91,42.77,52.67999999999999,0,0.0,[],[]
20200414_130512_024879_2.wav,41905000,42025000,3941,120000,600.0,1,600.0,27.99,14.59,42.58,1,1.0,[272.3851272887071],[]
20201104_094551_024882_1.wav,1639000,1759000,3871,120000,14080.0,15,938.6666666666666,145.06,0.0,145.06,9,13.0,"[407.7534843787747, 394.3764196880279, 272.2633173610077, 283.35186708383037, 291.36160817322826, 250.60896177655806, 258.83442525626134, 317.01981515790357, 282.63469206137046, 283.56877008450203, 258.9827507670495, 251.33215041571407]","[304.4320374260114, 285.9394577152876, 276.12257316038665]"
20201104_094551_024882_1.wav,5817000,5937000,3871,120000,20280.0,14,1448.571428571429,123.27,2.39,125.66,1,1.0,[369.29042645617494],"[334.3794211391593, 512.422434104245, 498.7264330629941, 458.4470965420347, 413.78967827116156, 444.6429071540901, 421.87545698952914, 247.17705853103556, 515.4255951161654, 512.6974999789785, 332.98983127530977, 397.35380722527844, 431.60433363541154]"
20201104_094551_024882_1.wav,6837000,6957000,3871,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201104_094551_024882_1.wav,7296000,7416000,3871,120000,0.0,0,,1.04,0.0,1.04,0,0.0,[],[]
20201104_094551_024882_1.wav,9384000,9504000,3871,120000,10530.0,14,752.1428571428571,45.62,2.53,48.150000000000006,2,8.0,"[343.30788168160643, 320.8987929131975, 290.33351530012595, 308.58195379563927, 262.23646699622384, 325.75550026426566, 311.494859131826, 288.43878459978737]","[368.16270023075737, 333.83442929287986, 457.87566111996006, 348.81767125262627, 367.5676799562175, 391.8979423947247]"
20201104_094551_024882_1.wav,14868000,14988000,3871,120000,2810.0,4,702.5,0.0,12.97,12.97,0,3.0,"[376.6861339710577, 364.9369478160084, 448.0952330045872]",[364.6789873032527]
20201104_094551_024882_1.wav,16289000,16409000,3871,120000,0.0,0,,12.26,0.0,12.26,0,0.0,[],[]
20201104_094551_024882_1.wav,18264000,18384000,3871,120000,1200.0,2,600.0,0.0,0.0,0.0,0,1.0,[282.34368378643745],[302.5442014505981]
20201104_094551_024882_1.wav,36581000,36701000,3871,120000,12930.0,18,718.3333333333334,9.87,55.25,65.12,6,14.0,"[485.2764856996455, 318.82869756216525, 324.9002583159642, 292.9425048059603, 283.59865146348085, 329.05502430167485, 290.42357304829756, 317.32300075131474, 275.4111382207567, 292.77520309648963, 266.0497772459933, 235.61990416337056, 276.1779048496751, 296.3444972993284]","[506.3049387206334, 245.7950198812007, nan, 387.67638383338544]"
20201104_094551_024882_1.wav,39778000,39898000,3871,120000,3010.0,4,752.5,39.66,0.0,39.66,3,6.0,"[282.8342732439242, 305.7386630760425, 311.80668178592333, 304.5412730966313]",[]
20201104_094551_024882_1.wav,41905000,42025000,3871,120000,4630.0,5,926.0,21.06,5.34,26.4,1,4.0,"[306.85432113986417, 302.11355414016776, 301.1517429578152]","[570.9994710793302, 277.95629662786513]"
20201104_094551_024882_1.wav,45308000,45428000,3871,120000,8570.0,8,1071.25,14.55,12.78,27.33,1,11.0,"[288.4271951307462, 352.5422274913223, 383.523255658453, 304.83459110620646, 313.09646491343057]","[392.5108807097011, 276.235465846205, 369.94278387846964]"
20201104_094551_024882_1.wav,48958000,49078000,3871,120000,7100.0,10,710.0,46.900000000000006,10.11,57.010000000000005,4,7.0,"[283.65700578093, 327.0760122162069, 306.5771206856936, 314.1421926978248, 375.02300202717817, 376.0627515783492]","[358.6710460284065, 384.85084959964416, 421.2050547725374, 335.47882065336023]"
20201104_094551_024882_1.wav,49225000,49345000,3871,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201104_094551_024882_1.wav,49860000,49980000,3871,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,1639000,1759000,5901,120000,2720.0,4,680.0,0.0,0.0,0.0,0,0.0,[],"[610.0873735151243, 699.4350474053963, 604.5056234227064, 618.6125852256096]"
20201210_142957_025480_2.wav,2072000,2192000,5901,120000,6310.0,8,788.75,1.2,0.0,1.2,0,0.0,[],"[445.1657943880035, 655.8703850170341, 669.8508257481612, 436.16927643286493, 470.1057045244376, 418.20028302768674, 535.079161069468, 587.9675468897306]"
20201210_142957_025480_2.wav,2202000,2322000,5901,120000,24740.0,24,1030.8333333333333,6.44,0.0,6.44,0,9.0,"[453.00511714613543, 314.3891012263788, 445.6790605441182, 426.3427928232609, 429.04760145533476, 344.6594931205251, 367.5634573755016, 290.4499952993698, 408.7254449603252]","[531.5234125477647, 572.0370237240777, 427.49096559848283, 407.03269732877806, 362.7871947777349, 410.9128256466791, 519.2654531766018, 269.427335180379, 570.5926484354486, 336.7064748204836, 686.0263949143615, 608.063661601515, 246.3685378203222, 246.41765996671828, 345.3813521990276]"
20201210_142957_025480_2.wav,5817000,5937000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,6620000,6740000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,6837000,6957000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,7296000,7416000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,9384000,9504000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,14868000,14988000,5901,120000,1000.0,1,1000.0,9.61,0.0,9.61,0,0.0,[],[393.2524398057501]
20201210_142957_025480_2.wav,15408000,15528000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,16289000,16409000,5901,120000,12180.0,13,936.9230769230768,0.0,0.0,0.0,0,7.0,"[334.20584922099624, 437.8683854365883, 344.2449093859903, 363.25952248885454, 438.72675617014835, 590.3438023487072, 485.24913140859826]","[454.58594875275327, 253.73521100936279, 531.8832846176887, 265.71434381992657, 418.8979427566597, 345.4503416070879]"
20201210_142957_025480_2.wav,16567000,16687000,5901,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20201210_142957_025480_2.wav,18264000,18384000,5901,120000,5360.0,8,670.0,11.4,16.55,27.95,0,0.0,[],"[235.74178992000176, nan, 289.04549461993696, 287.95404826467296, 370.63298506875395, nan, nan, 347.6915294241788]"
20201210_142957_025480_2.wav,28611000,28731000,5901,120000,15420.0,17,907.0588235294116,0.0,5.63,5.63,1,11.0,"[nan, nan, nan, nan, nan, nan, 329.77235467249625, 698.6035685160131, 723.524248275512, 711.2681714918405, 712.5051294842806]","[nan, nan, 731.9202498348662, 620.462132159019, nan, nan]"
20201210_142957_025480_2.wav,36581000,36701000,5901,120000,860.0,1,860.0,0.0,0.0,0.0,0,0.0,[],[512.7136959037981]
20210127_103244_024879_1.wav,1639000,1759000,5461,120000,1960.0,3,653.3333333333334,0.0,0.0,0.0,0,7.0,"[484.8469285201266, 333.47089287502286, 272.8316752397157]",[]
20210127_103244_024879_1.wav,5817000,5937000,5461,120000,7160.0,7,1022.8571428571428,0.0,38.82,38.81999999999999,1,3.0,"[376.56838037059504, 375.52847451399015, 363.6695917032238]","[553.2193964165491, 373.1476826491734, 496.1496666892854, 421.80371610049866]"
20210127_103244_024879_1.wav,6837000,6957000,5461,120000,1560.0,2,780.0,11.64,5.25,16.89,0,2.0,"[466.191911994295, 272.8291442789288]",[]
20210127_103244_024879_1.wav,7296000,7416000,5461,120000,0.0,0,,11.5,25.85,37.35,0,0.0,[],[]
20210127_103244_024879_1.wav,9384000,9504000,5461,120000,3820.0,6,636.6666666666666,4.9,0.0,4.9,0,6.0,"[354.79411496159753, 532.1653628628245, 414.26162130276634, 385.7503273167215, 443.2419468324389, 416.78269641701974]",[]
20210127_103244_024879_1.wav,14868000,14988000,5461,120000,0.0,0,,0.0,113.05,113.04999999999998,0,0.0,[],[]
20210127_103244_024879_1.wav,16289000,16409000,5461,120000,0.0,0,,173.89,4.1,177.99,0,0.0,[],[]
20210127_103244_024879_1.wav,18264000,18384000,5461,120000,1660.0,2,830.0,72.88000000000001,0.0,72.88,0,1.0,[342.0171242869217],[414.2501414423803]
20210127_103244_024879_1.wav,36581000,36701000,5461,120000,6630.0,8,828.75,5.02,18.69,23.71,1,1.0,[446.51472255557235],"[347.73994053771077, 456.19289074626505, 542.5770311734805, 351.5099053287179, 613.2571005181645, 545.2415893892572, 559.9197492526762]"
20210127_103244_024879_1.wav,39778000,39898000,5461,120000,0.0,0,,32.25,0.0,32.25,0,0.0,[],[]
20210127_103244_024879_1.wav,41905000,42025000,5461,120000,0.0,0,,15.25,3.74,18.99,0,0.0,[],[]
20210127_103244_024879_1.wav,45308000,45428000,5461,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210127_103244_024879_1.wav,48958000,49078000,5461,120000,0.0,0,,0.0,11.1,11.1,0,0.0,[],[]
20210127_103244_024879_1.wav,49225000,49345000,5461,120000,900.0,1,900.0,4.24,11.77,16.009999999999998,0,2.0,[278.56506130589963],[]
20210127_103244_024879_1.wav,49860000,49980000,5461,120000,0.0,0,,3.0,0.0,3.0,0,0.0,[],[]
20210318_114509_043298.wav,1639000,1759000,5961,120000,1870.0,2,935.0,16.98,0.0,16.98,0,2.0,[377.9563127185445],[396.0353763409156]
20210318_114509_043298.wav,5817000,5937000,5961,120000,4270.0,4,1067.5,12.89,0.0,12.89,0,2.0,"[396.02379199031435, 422.10337287875177]","[424.3512959083504, 396.0009065689061]"
20210318_114509_043298.wav,6837000,6957000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,7296000,7416000,5961,120000,4570.0,7,652.8571428571429,0.0,0.0,0.0,0,3.0,"[288.5226678511661, 217.16963961646857, 336.46063064811483]","[477.25506180077804, 489.49964047645767, 486.0755296280474, 452.95999173597215]"
20210318_114509_043298.wav,9384000,9504000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,14868000,14988000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,16289000,16409000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,18264000,18384000,5961,120000,1200.0,2,600.0,33.45,6.21,39.66,0,1.0,[353.77129151140605],[443.7866008050883]
20210318_114509_043298.wav,36581000,36701000,5961,120000,1010.0,1,1010.0,82.44,79.22,161.66,1,1.0,[232.30064221793515],[]
20210318_114509_043298.wav,39778000,39898000,5961,120000,1810.0,3,603.3333333333334,47.92,27.78,75.7,2,3.0,"[355.4321740299455, 385.8563146396115, 298.33395397803395]",[]
20210318_114509_043298.wav,41905000,42025000,5961,120000,1850.0,3,616.6666666666666,28.42,37.98,66.4,1,2.0,"[408.58291480010666, 362.63365803272285]",[347.9810190012915]
20210318_114509_043298.wav,45308000,45428000,5961,120000,810.0,1,810.0,26.47,20.31,46.78,0,1.0,[363.7320092939778],[]
20210318_114509_043298.wav,48958000,49078000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,49225000,49345000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114509_043298.wav,49860000,49980000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114924_043305_2.wav,1639000,1759000,5181,120000,3010.0,3,1003.3333333333334,0.0,3.55,3.55,1,4.0,"[323.035695395106, 282.81391995318234, 282.0901849176384]",[]
20210318_114924_043305_2.wav,2072000,2192000,5181,120000,600.0,1,600.0,0.0,5.47,5.47,1,1.0,[349.5507770024823],[]
20210318_114924_043305_2.wav,2202000,2322000,5181,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114924_043305_2.wav,5817000,5937000,5181,120000,610.0,1,610.0,28.08,132.41,160.49,0,0.0,[],[402.8246989601313]
20210318_114924_043305_2.wav,6837000,6957000,5181,120000,6490.0,6,1081.6666666666667,8.21,84.70000000000002,92.91,4,5.0,"[435.7135911608924, 385.33602255688163, 307.45869440455664, 285.09097444265603]","[366.3730473811186, 371.3480386458965]"
20210318_114924_043305_2.wav,7296000,7416000,5181,120000,10110.0,9,1123.3333333333333,5.55,2.94,8.49,1,10.0,"[360.49036838252164, 368.3652066322393, 323.875241560647, 424.5227976939982, 323.1866115163305, 668.0844389618054, 277.760902750106, 394.8344797849659, 356.83897029514554]",[]
20210318_114924_043305_2.wav,9384000,9504000,5181,120000,6980.0,7,997.1428571428572,120.89,4.69,125.58,4,6.0,"[498.0455683479907, 387.0573269336317, 316.76657377875847, 634.0943645463136, 290.9918150938631, 442.2715934452287]",[488.3204185722404]
20210318_114924_043305_2.wav,14868000,14988000,5181,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114924_043305_2.wav,16289000,16409000,5181,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114924_043305_2.wav,18264000,18384000,5181,120000,0.0,0,,0.0,0.0,0.0,0,0.0,[],[]
20210318_114924_043305_2.wav,28611000,28731000,5181,120000,2300.0,3,766.6666666666666,32.74,0.0,32.74,0,2.0,"[370.91688508008866, 300.7842753523204]",[659.0741655821105]
20210318_114924_043305_2.wav,36581000,36701000,5181,120000,5680.0,9,631.1111111111111,59.94,31.64,91.58,6,9.0,"[311.89712970830203, 404.2884334063184, 325.8018532818309, 315.03357891417267, 344.99413739422073, 353.52832642083985, 338.9708640183403, 391.14392700328733]",[389.78086049950264]
20210318_114924_043305_2.wav,39778000,39898000,5181,120000,7680.0,10,768.0,36.84,79.72000000000001,116.56,5,9.0,"[563.0448340103934, 300.7791235576306, 329.8411350718202, 357.9384317780218, 474.21374868029426, 305.83446575810984, 343.90006562004106, 351.4541326318144, 301.0890760931283]",[701.59394154818]
20210318_114924_043305_2.wav,41905000,42025000,5181,120000,680.0,1,680.0,33.02,5.0,38.02,0,1.0,[],[440.3928516889772]
20210318_114924_043305_2.wav,45308000,45428000,5181,120000,3980.0,4,995.0,80.39999999999999,37.42,117.82000000000002,1,2.0,"[276.62379614362806, 367.6991744474395]","[350.29994401765293, 437.8351566642544]"
20210414_211244_024882_1.wav,1639000,1759000,5371,120000,7700.0,6,1283.3333333333333,0.0,0.0,0.0,0,4.0,"[393.4603222272044, 313.8301982947321, 349.9090636559689, 361.71322610716106]","[403.49368538385096, 379.78154712048723]"
20210414_211244_024882_1.wav,5817000,5937000,5371,120000,6020.0,7,860.0,23.18,0.0,23.180000000000003,2,6.0,"[335.57063865748233, 327.99789587908253, 360.4948073670525, 320.9293751328889, 494.5499231987536]","[390.56996311532384, 362.100158251502]"
20210414_211244_024882_1.wav,6837000,6957000,5371,120000,2230.0,3,743.3333333333334,19.71,93.09,112.8,2,2.0,"[448.52998191350406, 281.72316259615366]",[382.450139459205]
20210414_211244_024882_1.wav,7296000,7416000,5371,120000,9410.0,11,855.4545454545455,20.610000000000003,9.21,29.82,2,4.0,"[412.5835929549029, 352.2512532232591, 368.7606335708111, 375.8832548570415]","[501.71526656833584, 564.6038993728592, 514.2470535481309, 449.88398570547304, 408.2711066302812, 433.5624625638302, 307.5691446493198]"
20210414_211244_024882_1.wav,9384000,9504000,5371,120000,0.0,0,,22.52,0.0,22.52,0,0.0,[],[]
20210414_211244_024882_1.wav,14868000,14988000,5371,120000,13870.0,15,924.6666666666666,50.17,55.85999999999999,106.03,8,11.0,"[373.8651624034503, 373.5141673322273, 549.3542783559707, 277.7456650699383, 296.36107388372596, 297.0239560401726, 346.278085483519, 289.29092393518056, 304.852941150172, 271.4338116248096, 336.6843510387573]","[339.83746878309313, 417.022469644298, 280.89649207044386, 240.46154574786007]"
20210414_211244_024882_1.wav,16289000,16409000,5371,120000,12270.0,15,818.0,0.62,43.17,43.79,1,8.0,"[346.318893012938, 338.97922520762233, 229.592446868567, 346.1835405441313, 694.3688786985612, 327.81091399069663, 319.70527391663524, 720.6456151218613]","[429.46122976976545, nan, 494.56651502246984, 499.0538780500067, 472.2572969413599, 465.40467869498616, 394.1723842683465]"
20210414_211244_024882_1.wav,18264000,18384000,5371,120000,19960.0,18,1108.888888888889,27.23,59.09,86.32,3,12.0,"[314.79541760625824, 280.6916475113057, 521.6926907429074, 358.5902006788384, 363.45981184762053, 416.2654664628578, 377.6773952915434, 382.13827736832997, 350.811869880706, 383.25327200043984]","[478.5080469237049, 440.05561051260145, 426.96296566888554, 493.3194239361299, 440.7317270748917, 525.3696439080219, 503.87247129280274, nan]"
