recording_filename,segment_onset,segment_offset,child_id,duration_eaf/an1,voc_dur_chi,non_can_voc_dur_CHI,cry_voc_dur_CHI,cp_dur,can_voc_CHI,non_can_voc_CHI,5s_CTC,can_voc_dur_CHI,wc_adu,wc_fem,avg_voc_dur_chi,voc_chi,voc_dur_och,voc_dur_fem,voc_dur_mal,wc_mal,overlap_dur
20230110_120835_024882_2.wav,1639000,1759000,7231,120000,6630.0,1207.0,0.0,0.8179487179487179,6,3,2,5423.0,66,23,736.6666666666666,9,0.0,8081.0,16810.0,43,40
20230425_114841_045738_2.wav,5817000,5937000,6212,120000,2123.0,2123.0,0.0,0.0,0,5,7,0.0,26,26,424.6,5,0.0,7202.0,0.0,0,0
20220726_115556_024883_2.wav,39778000,39898000,7111,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230301_083834_024880_2.wav,9384000,9504000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210624_093317_024883_2.wav,45308000,45428000,5851,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20221129_154915_045733_1.wav,28611000,28731000,6641,120000,11251.0,8398.0,0.0,0.25357745978135277,3,16,3,2853.0,34,18,592.1578947368421,19,4438.0,3787.0,0.0,0,0
20220805_082527_043300_2.wav,1639000,1759000,6981,120000,8480.0,8480.0,0.0,0.0,0,9,11,0.0,156,156,942.2222222222222,9,0.0,53204.0,0.0,0,3441
20231025_115855_045737_2.wav,9384000,9504000,6731,120000,0.0,0.0,0.0,,0,0,0,0.0,87,36,,0,4428.0,9920.0,11766.0,42,42
20190819_210318_025481_2.wav,18264000,18384000,3362,120000,9310.0,9310.0,0.0,0.0,0,7,5,0.0,60,60,1330.0,7,0.0,18560.0,0.0,0,62
20230425_114841_045738_2.wav,14868000,14988000,6212,120000,1953.0,1953.0,0.0,0.0,0,2,3,0.0,18,18,976.5,2,0.0,5820.0,0.0,0,613
20230228_124411_043305_2.wav,1639000,1759000,7141,120000,6938.0,6938.0,0.0,0.0,0,3,0,0.0,5,0,2312.6666666666665,3,2608.0,0.0,0.0,0,0
20190307_091344_022872.wav,49860000,49980000,3951,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230308_093128_024882_2.wav,18264000,18384000,6761,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220712_113417_045737_3.wav,6620000,6740000,7061,120000,1150.0,305.0,0.0,0.7347826086956522,1,2,1,845.0,119,103,383.3333333333333,3,7041.0,21098.0,0.0,0,0
20190307_114201_025481.wav,6620000,6740000,3891,120000,1428.0,175.0,0.0,0.8774509803921569,1,1,4,1253.0,247,213,714.0,2,11817.0,57736.0,0.0,0,2588
20220726_115556_024883_2.wav,7296000,7416000,7111,120000,14340.0,357.0,0.0,0.9751046025104603,24,2,39,13983.0,152,131,551.5384615384615,26,6530.0,38208.0,0.0,0,408
20230228_124411_043305_2.wav,41905000,42025000,7141,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20200312_145204_022874.wav,1502000,1622000,3931,120000,11393.0,9520.0,0.0,0.16439919248661458,2,9,1,1873.0,8,0,1035.7272727272727,11,0.0,0.0,4352.0,8,0
20210318_114924_043305_2.wav,28611000,28731000,5181,120000,1652.0,1652.0,0.0,0.0,0,3,2,0.0,131,59,550.6666666666666,3,21182.0,13252.0,3089.0,7,1618
20191004_125707_025480_2.wav,10754000,10874000,4001,120000,12990.0,9408.0,0.0,0.27575057736720554,5,11,12,3582.0,143,143,811.875,16,0.0,37097.0,0.0,0,2826
20180906_133202_022870.wav,18264000,18384000,3461,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230131_124242_043302_2.wav,28611000,28731000,7251,120000,1072.0,1072.0,0.0,0.0,0,3,2,0.0,15,15,357.3333333333333,3,0.0,4557.0,0.0,0,0
20210414_211244_024882_1.wav,45308000,45428000,5371,120000,6718.0,4821.0,1897.0,0.0,0,8,1,0.0,39,0,746.4444444444445,9,9096.0,0.0,5393.0,17,2331
20230301_083834_024880_2.wav,2202000,2322000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20200414_130512_024879_2.wav,5817000,5937000,3941,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220829_105740_024880_2.wav,6837000,6957000,7171,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20191004_125707_025480_2.wav,4252000,4372000,4001,120000,0.0,0.0,0.0,,0,0,0,0.0,26,26,,0,0.0,6108.0,0.0,0,0
20230301_083834_024880_2.wav,7296000,7416000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20190307_091344_022872.wav,18264000,18384000,3951,120000,14453.0,8090.0,0.0,0.4402546184183215,11,7,14,6363.0,82,51,802.9444444444445,18,13621.0,21366.0,0.0,0,6850
20230308_093128_024882_2.wav,5817000,5937000,6761,120000,2615.0,1696.0,0.0,0.351434034416826,1,3,1,919.0,1,0,653.75,4,0.0,0.0,282.0,1,0
20201104_094551_024882_1.wav,1639000,1759000,3871,120000,14781.0,13879.0,0.0,0.0610242879372167,2,25,40,902.0,99,99,547.4444444444445,27,0.0,36294.0,0.0,0,1249
20211103_114626_022870_1.wav,2072000,2192000,6382,120000,1654.0,1654.0,0.0,0.0,0,3,4,0.0,52,15,551.3333333333334,3,3660.0,2890.0,6426.0,33,316
20210624_093317_024883_2.wav,7296000,7416000,5851,120000,506.0,506.0,0.0,0.0,0,3,3,0.0,189,189,168.66666666666666,3,0.0,59656.0,0.0,0,0
20220728_144904_024880_2.wav,41905000,42025000,7101,120000,9553.0,5904.0,0.0,0.38197424892703863,4,12,0,3649.0,0,0,597.0625,16,0.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,2072000,2192000,7231,120000,2366.0,2366.0,0.0,0.0,0,6,6,0.0,16,9,394.3333333333333,6,0.0,4628.0,2463.0,7,304
20180906_131431_024882.wav,36581000,36701000,3591,120000,10690.0,7798.0,0.0,0.27053320860617397,5,15,9,2892.0,33,33,534.5,20,0.0,10944.0,0.0,0,821
20220513_113018_024879_2.wav,20952000,21072000,6371,120000,12253.0,11047.0,1206.0,0.0,0,11,4,0.0,22,3,1021.0833333333334,12,5845.0,1443.0,2200.0,7,345
20230405_090552_045738_2.wav,39778000,39898000,7281,120000,17093.0,8940.0,0.0,0.46274038461538464,9,21,21,7700.0,68,68,551.3870967741935,31,0.0,20655.0,0.0,0,208
20180809_181624_025481.wav,18264000,18384000,2781,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20191004_125707_025480_2.wav,11927000,12047000,4001,120000,14271.0,9747.0,0.0,0.3170065167122136,6,19,4,4524.0,30,30,570.84,25,0.0,8579.0,0.0,0,0
20220829_105740_024880_2.wav,16289000,16409000,7171,120000,30221.0,23724.0,0.0,0.21498295886966018,6,23,0,6497.0,0,0,1042.103448275862,29,0.0,0.0,0.0,0,0
20180808_111213_024881.wav,1639000,1759000,2761,120000,15070.0,9929.0,0.0,0.3411413404114134,3,5,0,5141.0,0,0,1883.75,8,0.0,0.0,0.0,0,0
20230405_090552_045738_2.wav,9384000,9504000,7281,120000,13747.0,8796.0,908.0,0.31489991432354547,4,11,17,4043.0,84,7,859.1875,16,13576.0,5026.0,25558.0,55,2865
20220711_142955_024883_2.wav,48958000,49078000,7011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,16289000,16409000,7231,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230328_132555_045737_1.wav,49860000,49980000,6451,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180906_131431_024882.wav,49860000,49980000,3591,120000,9882.0,6655.0,0.0,0.32655332928556974,5,11,7,3227.0,100,65,617.625,16,17144.0,14636.0,0.0,0,2428
20220513_113018_024879_2.wav,20429000,20549000,6371,120000,0.0,0.0,0.0,,0,0,0,0.0,6,6,,0,0.0,3901.0,0.0,0,0
20180906_131431_024882.wav,1639000,1759000,3591,120000,1983.0,1308.0,0.0,0.340393343419062,1,2,5,675.0,280,185,661.0,3,33877.0,39914.0,0.0,0,5170
20200414_130512_024879_2.wav,1639000,1759000,3941,120000,11499.0,8453.0,0.0,0.26489259935646575,5,7,13,3046.0,77,6,958.25,12,535.0,1879.0,16132.0,70,641
20220513_113018_024879_2.wav,4812000,4932000,6371,120000,5870.0,5870.0,0.0,0.0,0,6,4,0.0,51,40,978.3333333333334,6,3480.0,11987.0,0.0,0,74
20211022_110857_045737_2.wav,1639000,1759000,6161,120000,4621.0,1166.0,0.0,0.7476736637091539,5,2,1,3455.0,22,22,660.1428571428571,7,0.0,6842.0,0.0,0,0
20230131_124242_043302_2.wav,39778000,39898000,7251,120000,6506.0,6506.0,0.0,0.0,0,8,13,0.0,316,271,813.25,8,7144.0,81173.0,9336.0,23,6980
20220829_105740_024880_2.wav,2072000,2192000,7171,120000,4870.0,4870.0,0.0,0.0,0,4,0,0.0,0,0,1217.5,4,0.0,0.0,0.0,0,0
20220829_105740_024880_2.wav,7296000,7416000,7171,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20200414_125938_024878_2.wav,2202000,2322000,4011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20221129_154915_045733_1.wav,45308000,45428000,6641,120000,34668.0,19496.0,0.0,0.4376370139610015,15,22,38,15172.0,79,79,936.972972972973,37,0.0,30256.0,0.0,0,2147
20230328_132555_045737_1.wav,49225000,49345000,6451,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210127_103244_024879_1.wav,6837000,6957000,5461,120000,3324.0,3324.0,0.0,0.0,0,2,1,0.0,77,5,1662.0,2,20781.0,2650.0,8218.0,22,49
20220720_091357_024879_1.wav,6620000,6740000,7051,120000,37402.0,5075.0,0.0,0.8643120688733222,28,10,16,32327.0,34,0,984.2631578947369,38,0.0,0.0,12296.0,34,172
20210414_211244_024882_1.wav,48958000,49078000,5371,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220712_113417_045737_3.wav,7296000,7416000,7061,120000,36636.0,2268.0,0.0,0.9380936783491648,27,4,8,34368.0,14,11,1181.8064516129032,31,0.0,5804.0,990.0,3,0
20180906_133202_022870.wav,6620000,6740000,3461,120000,11271.0,2562.0,0.0,0.772690976843226,7,3,0,8709.0,0,0,1127.1,10,0.0,0.0,0.0,0,0
20210127_103244_024879_1.wav,41905000,42025000,5461,120000,0.0,0.0,0.0,,0,0,0,0.0,26,18,,0,2212.0,16334.0,2603.0,3,20
20180808_111213_024881.wav,28611000,28731000,2761,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20211019_120823_045733_2.wav,36581000,36701000,6461,120000,645.0,645.0,0.0,0.0,0,1,0,0.0,0,0,645.0,1,0.0,0.0,0.0,0,0
20230405_090552_045738_2.wav,36581000,36701000,7281,120000,17418.0,6218.0,1904.0,0.5992007219285806,10,12,11,9296.0,30,26,696.72,25,0.0,8686.0,810.0,4,324
20230301_083834_024880_2.wav,28611000,28731000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220726_115556_024883_2.wav,2072000,2192000,7111,120000,15235.0,10574.0,0.0,0.28717810435486046,7,20,8,4260.0,68,32,544.1071428571429,28,16455.0,8195.0,0.0,0,1202
20221018_135301_043300_4.wav,2202000,2322000,7201,120000,994.0,994.0,0.0,0.0,0,2,0,0.0,2,0,497.0,2,1092.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,28611000,28731000,7231,120000,0.0,0.0,0.0,,0,0,0,0.0,100,3,,0,0.0,928.0,32227.0,97,0
20190618_135122_024883.wav,5817000,5937000,5011,120000,0.0,0.0,0.0,,0,0,0,0.0,5,5,,0,0.0,3082.0,0.0,0,0
20210504_102146_025480_2.wav,9384000,9504000,6261,120000,10646.0,8847.0,0.0,0.1689836558331768,2,13,5,1799.0,61,50,709.7333333333333,15,6181.0,16681.0,0.0,0,15
20201210_142957_025480_2.wav,9384000,9504000,5901,120000,119.0,119.0,0.0,0.0,0,1,0,0.0,16,16,119.0,1,0.0,7732.0,0.0,0,0
20211103_114626_022870_1.wav,2202000,2322000,6382,120000,4030.0,0.0,0.0,1.0,6,0,7,4030.0,52,13,671.6666666666666,6,0.0,3775.0,16909.0,39,537
20190307_091344_022872.wav,45308000,45428000,3951,120000,5567.0,784.0,0.0,0.859170109574277,9,3,0,4783.0,0,0,463.9166666666667,12,0.0,0.0,0.0,0,0
20230131_124242_043302_2.wav,14868000,14988000,7251,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230425_114841_045738_2.wav,9384000,9504000,6212,120000,12742.0,12742.0,0.0,0.0,0,21,5,0.0,10,10,606.7619047619048,21,0.0,2165.0,0.0,0,0
20180809_181624_025481.wav,14868000,14988000,2781,120000,16699.0,9186.0,0.0,0.44990718007066294,10,16,11,7513.0,71,68,642.2692307692307,26,1328.0,13992.0,0.0,0,810
20220513_113018_024879_2.wav,9252000,9372000,6371,120000,32556.0,32556.0,0.0,0.0,0,34,20,0.0,84,71,957.5294117647059,34,521.0,18041.0,3732.0,12,2345
20221129_154915_045733_1.wav,6837000,6957000,6641,120000,8658.0,4822.0,0.0,0.44305844305844305,6,13,15,3836.0,106,106,455.6842105263158,19,0.0,29148.0,0.0,0,995
20230301_083834_024880_2.wav,16289000,16409000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210504_102146_025480_2.wav,5817000,5937000,6261,120000,1469.0,1469.0,0.0,0.0,0,1,0,0.0,42,31,1469.0,1,6128.0,9201.0,0.0,0,0
20180906_131431_024882.wav,14868000,14988000,3591,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20190307_114201_025481.wav,14868000,14988000,3891,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210504_102146_025480_2.wav,18264000,18384000,6261,120000,13457.0,8215.0,5242.0,0.0,0,8,0,0.0,0,0,1495.2222222222222,9,0.0,0.0,0.0,0,0
20210414_211244_024882_1.wav,7296000,7416000,5371,120000,15305.0,14241.0,0.0,0.06951976478275074,1,15,13,1064.0,216,15,956.5625,16,48523.0,6940.0,16535.0,48,5752
20190307_114201_025481.wav,16289000,16409000,3891,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230228_124411_043305_2.wav,18264000,18384000,7141,120000,7726.0,7726.0,0.0,0.0,0,6,2,0.0,31,1,1287.6666666666667,6,0.0,631.0,18926.0,30,1549
20180906_133202_022870.wav,5817000,5937000,3461,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20211103_114626_022870_1.wav,5817000,5937000,6382,120000,9467.0,3838.0,0.0,0.5945917397274744,3,4,0,5629.0,15,0,1352.4285714285713,7,0.0,0.0,3407.0,15,0
20220720_091357_024879_1.wav,2072000,2192000,7051,120000,20436.0,5579.0,0.0,0.7270013701311411,13,13,16,14857.0,70,5,786.0,26,486.0,1277.0,12459.0,64,0
20180809_181624_025481.wav,2202000,2322000,2781,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,28611000,28731000,7121,120000,1501.0,1501.0,0.0,0.0,0,4,4,0.0,111,28,375.25,4,0.0,10410.0,19587.0,83,261
20211019_120823_045733_2.wav,48958000,49078000,6461,120000,1716.0,1716.0,0.0,0.0,0,7,7,0.0,39,0,245.14285714285714,7,0.0,0.0,17643.0,39,202
20230131_124242_043302_2.wav,6620000,6740000,7251,120000,30797.0,24596.0,0.0,0.2013507809202195,6,13,0,6201.0,0,0,1620.8947368421052,19,0.0,0.0,0.0,0,0
20181218_132113_024879.wav,7296000,7416000,3131,120000,8934.0,8934.0,0.0,0.0,0,7,14,0.0,198,197,1276.2857142857142,7,0.0,62779.0,1119.0,1,4195
20180530_181655_022873.wav,1639000,1759000,3321,120000,97631.0,1118.0,96513.0,0.0,0,2,34,0.0,92,87,2324.5476190476193,42,1717.0,20881.0,0.0,0,11830
20180808_110630_024879.wav,7296000,7416000,3501,120000,18499.0,12794.0,0.0,0.3083950483809936,6,20,25,5705.0,94,94,711.5,26,0.0,37699.0,0.0,0,2581
20201210_142957_025480_2.wav,1639000,1759000,5901,120000,523.0,523.0,0.0,0.0,0,2,0,0.0,0,0,261.5,2,0.0,0.0,0.0,0,0
20190618_135122_024883.wav,36581000,36701000,5011,120000,80263.0,5497.0,74563.0,0.0356140350877193,1,12,47,203.0,88,88,2006.575,40,0.0,39601.0,0.0,0,22269
20230425_114841_045738_2.wav,16289000,16409000,6212,120000,15680.0,13710.0,0.0,0.1256377551020408,4,33,18,1970.0,66,13,423.7837837837838,37,0.0,3200.0,14600.0,53,0
20220513_113018_024879_2.wav,819000,939000,6371,120000,278.0,278.0,0.0,0.0,0,1,0,0.0,82,12,278.0,1,22329.0,6242.0,3249.0,12,0
20201210_142957_025480_2.wav,18264000,18384000,5901,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180809_181624_025481.wav,1639000,1759000,2781,120000,36692.0,31581.0,2676.0,0.07158396048918156,3,36,35,2435.0,136,130,917.3,40,1522.0,33060.0,0.0,0,805
20221129_154915_045733_1.wav,18264000,18384000,6641,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220805_082527_043300_2.wav,7296000,7416000,6981,120000,46016.0,46016.0,0.0,0.0,0,58,67,0.0,171,141,793.3793103448276,58,10403.0,47345.0,0.0,0,12795
20210504_102146_025480_2.wav,6837000,6957000,6261,120000,5247.0,3891.0,0.0,0.2584333905088622,2,4,2,1356.0,50,46,874.5,6,1629.0,10857.0,0.0,0,0
20210127_103244_024879_1.wav,7296000,7416000,5461,120000,567.0,567.0,0.0,0.0,0,1,0,0.0,63,8,567.0,1,26455.0,3164.0,12398.0,41,150
20180808_111213_024881.wav,39778000,39898000,2761,120000,6470.0,5504.0,0.0,0.14930448222565687,2,10,0,966.0,0,0,539.1666666666666,12,0.0,0.0,0.0,0,0
20190307_114201_025481.wav,6837000,6957000,3891,120000,9359.0,5762.0,0.0,0.3843359333262101,6,12,5,3597.0,15,15,519.9444444444445,18,0.0,5264.0,0.0,0,0
20230405_090552_045738_2.wav,7296000,7416000,7281,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20200312_145204_022874.wav,819000,939000,3931,120000,5285.0,2840.0,0.0,0.46263008514664145,2,11,2,2445.0,135,104,406.53846153846155,13,0.0,34403.0,11167.0,31,1159
20180809_181624_025481.wav,41905000,42025000,2781,120000,75892.0,24814.0,49348.0,0.06517480409885473,3,28,40,1730.0,117,115,1686.4888888888888,45,1159.0,26989.0,0.0,0,8829
20200414_130512_024879_2.wav,2202000,2322000,3941,120000,8000.0,8000.0,0.0,0.0,0,9,0,0.0,11,0,888.8888888888889,9,7422.0,0.0,0.0,0,0
20211022_110857_045737_2.wav,39778000,39898000,6161,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180808_110630_024879.wav,18264000,18384000,3501,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,39778000,39898000,7231,120000,1645.0,1645.0,0.0,0.0,0,2,0,0.0,0,0,822.5,2,0.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,6837000,6957000,7121,120000,12894.0,11580.0,0.0,0.10190786412284783,1,14,19,1314.0,64,5,859.6,15,0.0,1990.0,15615.0,59,854
20180808_111213_024881.wav,9384000,9504000,2761,120000,6994.0,838.0,0.0,0.8720219914477703,10,3,3,5710.0,49,16,499.57142857142856,14,14155.0,5369.0,0.0,0,0
20210504_102146_025480_2.wav,28611000,28731000,6261,120000,3985.0,3985.0,0.0,0.0,0,4,0,0.0,150,66,996.25,4,26980.0,18881.0,0.0,0,0
20220805_082527_043300_2.wav,9384000,9504000,6981,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220720_091357_024879_1.wav,16289000,16409000,7051,120000,34900.0,11649.0,0.0,0.6128356819994683,14,16,33,18439.0,179,177,1090.625,32,0.0,51926.0,706.0,2,1302
20230405_090552_045738_2.wav,18264000,18384000,7281,120000,3024.0,2645.0,0.0,0.12533068783068782,1,5,1,379.0,5,0,504.0,6,1348.0,0.0,855.0,2,0
20230405_090552_045738_2.wav,48958000,49078000,7281,120000,11338.0,8563.0,0.0,0.16783284742468416,2,16,27,1727.0,107,99,566.9,20,2161.0,35468.0,420.0,3,2662
20230228_124411_043305_2.wav,14868000,14988000,7141,120000,13627.0,13627.0,0.0,0.0,0,13,4,0.0,22,22,1048.2307692307693,13,0.0,9741.0,0.0,0,1034
20191004_125707_025480_2.wav,409000,529000,4001,120000,18281.0,16086.0,0.0,0.1200700180515289,3,14,13,2195.0,172,132,1075.3529411764705,17,0.0,32829.0,7525.0,40,3091
20230208_103250_043299_1.wav,36581000,36701000,7261,120000,7335.0,7335.0,0.0,0.0,0,11,0,0.0,0,0,666.8181818181819,11,0.0,0.0,0.0,0,0
20221129_154915_045733_1.wav,9384000,9504000,6641,120000,16372.0,5668.0,0.0,0.653799169313462,10,8,16,10704.0,93,90,909.5555555555555,18,1381.0,26407.0,0.0,0,1892
20201104_094551_024882_1.wav,14868000,14988000,3871,120000,5482.0,5482.0,0.0,0.0,0,11,6,0.0,53,46,498.3636363636364,11,5473.0,12646.0,0.0,0,235
20190828_145547_024884_2.wav,39778000,39898000,5061,120000,11970.0,9650.0,0.0,0.19381787802840433,3,18,17,2320.0,57,57,570.0,21,0.0,14094.0,0.0,0,220
20230208_103250_043299_1.wav,48958000,49078000,7261,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20231025_115855_045737_2.wav,6620000,6740000,6731,120000,3510.0,0.0,0.0,1.0,5,0,7,3510.0,105,11,702.0,5,21092.0,3923.0,13837.0,53,852
20190307_114201_025481.wav,7296000,7416000,3891,120000,14112.0,8264.0,0.0,0.4143990929705215,9,16,15,5848.0,54,53,564.48,25,866.0,21231.0,0.0,0,331
20220720_091357_024879_1.wav,36581000,36701000,7051,120000,26510.0,6353.0,0.0,0.7603545831761599,17,10,6,20157.0,59,13,981.8518518518518,27,16630.0,5724.0,753.0,7,2067
20180906_131431_024882.wav,41905000,42025000,3591,120000,5206.0,5206.0,0.0,0.0,0,9,12,0.0,125,28,578.4444444444445,9,36882.0,15336.0,0.0,0,1830
20230131_124242_043302_2.wav,16289000,16409000,7251,120000,6341.0,4511.0,0.0,0.2885980129317142,1,5,0,1830.0,8,8,1056.8333333333333,6,0.0,3133.0,0.0,0,0
20200414_125938_024878_2.wav,9384000,9504000,4011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20211022_110857_045737_2.wav,6837000,6957000,6161,120000,8374.0,1238.0,0.0,0.8521614521136852,7,5,5,7136.0,40,40,697.8333333333334,12,0.0,12779.0,0.0,0,0
20211019_120823_045733_2.wav,49860000,49980000,6461,120000,294.0,294.0,0.0,0.0,0,1,0,0.0,0,0,294.0,1,0.0,0.0,0.0,0,0
20180808_111213_024881.wav,2202000,2322000,2761,120000,11165.0,3434.0,0.0,0.6924317062248097,8,4,0,7731.0,9,0,930.4166666666666,12,5356.0,0.0,0.0,0,0
20180906_131431_024882.wav,9384000,9504000,3591,120000,3101.0,2254.0,0.0,0.27313769751693,2,5,3,847.0,66,66,443.0,7,0.0,21347.0,0.0,0,0
20221018_135301_043300_4.wav,14868000,14988000,7201,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20200312_145204_022874.wav,8102000,8222000,3931,120000,5262.0,1560.0,0.0,0.7035347776510832,3,1,0,3702.0,7,0,1315.5,4,948.0,0.0,0.0,0,0
20231025_115855_045737_2.wav,36581000,36701000,6731,120000,31945.0,5934.0,0.0,0.8142432305525121,22,9,42,26011.0,215,84,1030.483870967742,31,7251.0,22937.0,29943.0,114,11364
20210624_093317_024883_2.wav,5817000,5937000,5851,120000,590.0,590.0,0.0,0.0,0,2,0,0.0,0,0,295.0,2,0.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,7296000,7416000,7121,120000,17905.0,13535.0,0.0,0.24406590337894443,5,14,19,4370.0,73,0,942.3684210526316,19,0.0,0.0,21170.0,73,295
20220712_113417_045737_3.wav,14868000,14988000,7061,120000,3756.0,3756.0,0.0,0.0,0,5,0,0.0,19,13,751.2,5,4171.0,5072.0,0.0,0,21
20190307_091344_022872.wav,16289000,16409000,3951,120000,9040.0,4382.0,0.0,0.5152654867256637,6,5,2,4658.0,182,86,821.8181818181819,11,35289.0,24697.0,0.0,0,2763
20190618_135122_024883.wav,14868000,14988000,5011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20231025_115855_045737_2.wav,28611000,28731000,6731,120000,8939.0,4516.0,0.0,0.4947980758474102,7,11,17,4423.0,111,38,496.6111111111111,18,11133.0,12185.0,8332.0,41,211
20200414_130512_024879_2.wav,9384000,9504000,3941,120000,3748.0,3748.0,0.0,0.0,0,7,3,0.0,29,24,535.4285714285714,7,0.0,6130.0,723.0,5,0
20180530_181655_022873.wav,28611000,28731000,3321,120000,5314.0,5314.0,0.0,0.0,0,2,0,0.0,0,0,2657.0,2,0.0,0.0,0.0,0,0
20180530_181655_022873.wav,16289000,16409000,3321,120000,1990.0,897.0,0.0,0.5492462311557789,2,2,4,1093.0,105,105,497.5,4,0.0,28859.0,0.0,0,294
20230308_093128_024882_2.wav,9384000,9504000,6761,120000,52084.0,43176.0,5157.0,0.0,0,37,38,0.0,58,44,1183.7272727272727,44,0.0,12600.0,6633.0,14,4897
20230208_103250_043299_1.wav,18264000,18384000,7261,120000,33240.0,33240.0,0.0,0.0,0,35,14,0.0,19,19,949.7142857142857,35,0.0,10660.0,0.0,0,3103
20201210_142957_025480_2.wav,28611000,28731000,5901,120000,0.0,0.0,0.0,,0,0,0,0.0,19,0,,0,1057.0,0.0,5958.0,18,0
20220711_142955_024883_2.wav,41905000,42025000,7011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230405_090552_045738_2.wav,16289000,16409000,7281,120000,48070.0,17478.0,0.0,0.6364052423548991,24,22,8,30592.0,26,13,1045.0,46,0.0,2996.0,5881.0,13,0
20230110_120835_024882_2.wav,2202000,2322000,7231,120000,5297.0,927.0,0.0,0.8249952803473665,8,3,13,4370.0,74,3,481.54545454545456,11,2190.0,1358.0,27354.0,67,1536
20181218_132113_024879.wav,9384000,9504000,3131,120000,11113.0,11113.0,0.0,0.0,0,32,21,0.0,208,152,347.28125,32,11402.0,46349.0,6446.0,28,4520
